filename,transcript
data/wav48/p285/p285_377.wav,t will be an exciting finale to the season without a doubt.
data/wav48/p285/p285_378.wav,ou can cope with it.
data/wav48/p285/p285_379.wav,"uilding an underground, for example, has proved a nightmare."
data/wav48/p285/p285_380.wav,t the last I found a bunker.
data/wav48/p285/p285_381.wav,t is the old story.
data/wav48/p285/p285_382.wav,et the data is compelling.
data/wav48/p285/p285_383.wav,"n the contrary, it was actually very funny."
data/wav48/p285/p285_384.wav,t's just outrageous.
data/wav48/p285/p285_385.wav,hey deserved the win.
data/wav48/p285/p285_386.wav,he city council is a major property owner in the area.
data/wav48/p285/p285_387.wav,he charity also has a project in Moscow in Russia.
data/wav48/p285/p285_388.wav,tewart will travel with some confidence.
data/wav48/p285/p285_389.wav,"ell, it did last time, he was reminded."
data/wav48/p285/p285_390.wav, love the thought of having a crack at defending the title.
data/wav48/p285/p285_391.wav,hey are good.
data/wav48/p285/p285_392.wav,e repeated his call for an inquiry into the police response.
data/wav48/p285/p285_393.wav,ut we are a young side.
data/wav48/p285/p285_394.wav,"y then, a massive legal battle is likely to have started."
data/wav48/p285/p285_395.wav,t will take place in July.
data/wav48/p285/p285_396.wav,hat happened in the summer?
data/wav48/p285/p285_397.wav,he jury is expected to return a verdict in the case today.
data/wav48/p285/p285_398.wav,"hankfully, no-one on the bus is too badly hurt."
data/wav48/p285/p285_399.wav,s that possible?
data/wav48/p285/p285_400.wav,"ut, in fact, the reverse is true."
data/wav48/p285/p285_401.wav,hat was the difference between them?
data/wav48/p285/p285_402.wav,he orchestra was already increasing the scope of its ambitions.
data/wav48/p285/p285_403.wav,motions were complex.
data/wav48/p286/p286_001.wav,lease call Stella.  
data/wav48/p286/p286_002.wav,sk her to bring these things with her from the store.  
data/wav48/p286/p286_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.  "
data/wav48/p286/p286_004.wav,e also need a small plastic snake and a big toy frog for the kids.  
data/wav48/p286/p286_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station. "
data/wav48/p286/p286_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow. "
data/wav48/p286/p286_007.wav,he rainbow is a division of white light into many beautiful colors. 
data/wav48/p286/p286_008.wav,"hese take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. "
data/wav48/p286/p286_009.wav,"here is , according to legend, a boiling pot of gold at one end. "
data/wav48/p286/p286_010.wav,"eople look, but no one ever finds it. "
data/wav48/p286/p286_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow. "
data/wav48/p286/p286_012.wav,hroughout the centuries people have explained the rainbow in various ways. 
data/wav48/p286/p286_013.wav,ome have accepted it as a miracle without physical explanation. 
data/wav48/p286/p286_014.wav,o the Hebrews it was a token that there would be no more universal floods. 
data/wav48/p286/p286_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. 
data/wav48/p286/p286_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. 
data/wav48/p286/p286_017.wav,thers have tried to explain the phenomenon physically. 
data/wav48/p286/p286_018.wav,ristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. 
data/wav48/p286/p286_019.wav,"ince then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. "
data/wav48/p286/p286_020.wav,any complicated ideas about the rainbow have been formed. 
data/wav48/p286/p286_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases. "
data/wav48/p286/p286_022.wav,he actual primary rainbow observed is said to be the effect of super-imposition of a number of bows. 
data/wav48/p286/p286_023.wav,"f the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow. "
data/wav48/p286/p286_024.wav,"his is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
data/wav48/p286/p286_025.wav,moking is also very important.
data/wav48/p286/p286_026.wav,e must convince the citizens.
data/wav48/p286/p286_027.wav, am pretty careful with money.
data/wav48/p286/p286_028.wav,ecause we do not need it.
data/wav48/p286/p286_029.wav,t is about control of our economy.
data/wav48/p286/p286_030.wav,"he has fallen in love with Scotland, however."
data/wav48/p286/p286_031.wav,he is employed on short-term contracts.
data/wav48/p286/p286_032.wav,hey have now been banned from Celtic Park for life.
data/wav48/p286/p286_033.wav, feel so desperately sorry for Gordon and Sarah.
data/wav48/p286/p286_034.wav,lark was desperate to return to the House of Commons.
data/wav48/p286/p286_035.wav,r Darling yesterday dismissed the criticism.
data/wav48/p286/p286_036.wav,"f course, on Tuesday, United were beaten despite this."
data/wav48/p286/p286_037.wav,osts have got to be controlled.
data/wav48/p286/p286_038.wav,ou must always attempt to raise the bar.
data/wav48/p286/p286_039.wav,he staff are as good as any staff in the city.
data/wav48/p286/p286_040.wav,t is serious - but not that serious.
data/wav48/p286/p286_041.wav,mong them are many criminals.
data/wav48/p286/p286_042.wav,e looks like an Afghan.
data/wav48/p286/p286_043.wav,e will need that machine.
data/wav48/p286/p286_044.wav,er body was found about four miles from the car.
data/wav48/p286/p286_045.wav, had come back from London.
data/wav48/p286/p286_046.wav,ulled a huge number of viewers.
data/wav48/p286/p286_047.wav, had trouble with the producers.
data/wav48/p286/p286_048.wav,aybe full-time referees will provide the answer.
data/wav48/p286/p286_049.wav,e are certainly talking about many millions.
data/wav48/p286/p286_050.wav,e are a new department.
data/wav48/p286/p286_051.wav,e also presented You Bet!
data/wav48/p286/p286_052.wav,hy do you want to come to Edinburgh ?
data/wav48/p286/p286_053.wav,"ow are you, sir ?"
data/wav48/p286/p286_054.wav,"o is that it, then ?"
data/wav48/p286/p286_055.wav,o I have a favourite ?
data/wav48/p286/p286_056.wav,eople come to see the Highlands.
data/wav48/p286/p286_057.wav,he outcome of their game isn't the important thing.
data/wav48/p286/p286_058.wav,e have not given up hope.
data/wav48/p286/p286_059.wav,he cuts were made within an hour of each other.
data/wav48/p286/p286_060.wav,e would have concerns about suspension.
data/wav48/p286/p286_061.wav,"n time, the First Minister will grow in stature."
data/wav48/p286/p286_062.wav,e have to keep our clients.
data/wav48/p286/p286_063.wav,t seems to have worked.
data/wav48/p286/p286_064.wav,hey have to come up with a solution.
data/wav48/p286/p286_065.wav,"ntil recently, she worked as a recruitment consultant in London."
data/wav48/p286/p286_066.wav,t is a great feeling right now.
data/wav48/p286/p286_067.wav,t's not covered by the insurance.
data/wav48/p286/p286_068.wav,obin Williams is very subdued.
data/wav48/p286/p286_069.wav,t wasn't possible to relax.
data/wav48/p286/p286_070.wav,e speak about the performance.
data/wav48/p286/p286_071.wav,hen followed a bout of flu.
data/wav48/p286/p286_072.wav,oth sides have been hit by injury.
data/wav48/p286/p286_073.wav,hat would be too easy.
data/wav48/p286/p286_074.wav, want the Commonwealth and European titles.
data/wav48/p286/p286_075.wav,t is a job creation scheme.
data/wav48/p286/p286_076.wav,he guidelines are expected to be finalised before next spring.
data/wav48/p286/p286_077.wav,ven the one she loved.
data/wav48/p286/p286_078.wav,alk of a crisis is absurd.
data/wav48/p286/p286_079.wav,heir mandate is to target inflation.
data/wav48/p286/p286_080.wav,ngland were ahead until two minutes into injury time.
data/wav48/p286/p286_081.wav,t's all going to clear the debt.
data/wav48/p286/p286_082.wav,his view was echoed by the other Scottish analyst.
data/wav48/p286/p286_083.wav,etrol prices were widely blamed.
data/wav48/p286/p286_084.wav,e has been a success this year.
data/wav48/p286/p286_085.wav,he error appeared in a warrant.
data/wav48/p286/p286_086.wav,e have to offer value for money.
data/wav48/p286/p286_087.wav,lorida is the pivotal state in the nation.
data/wav48/p286/p286_088.wav,t's so hard to shift.
data/wav48/p286/p286_089.wav,otions said he would drive.
data/wav48/p286/p286_090.wav,heatre is not a museum.
data/wav48/p286/p286_091.wav,hy do it otherwise ?
data/wav48/p286/p286_092.wav,"hat kind of man does that, Mr Dick ?"
data/wav48/p286/p286_093.wav,"o, did she meet him ?"
data/wav48/p286/p286_094.wav,o what is the campaign about ?
data/wav48/p286/p286_095.wav,nd does it ?
data/wav48/p286/p286_096.wav,re you from the rugby ?
data/wav48/p286/p286_097.wav,ad I heard ?
data/wav48/p286/p286_098.wav,ast weekend was extremely frustrating.
data/wav48/p286/p286_099.wav,estern countries condemned the conduct of the poll.
data/wav48/p286/p286_100.wav,he commission initiated the necessary changes in the financial regulation.
data/wav48/p286/p286_101.wav,t really was an unusual award.
data/wav48/p286/p286_102.wav, cannot believe this decision.
data/wav48/p286/p286_103.wav,"he allegations were still under investigation, he added."
data/wav48/p286/p286_104.wav,ntil you hit the big games.
data/wav48/p286/p286_105.wav,he outsourcing deal will take effect in September.
data/wav48/p286/p286_106.wav,e will deal with the refugees.
data/wav48/p286/p286_107.wav,he oil companies would be asked to contribute.
data/wav48/p286/p286_108.wav,e could not get any possession.
data/wav48/p286/p286_109.wav,hey must be on commission.
data/wav48/p286/p286_110.wav,e is an extraordinary writer on so many levels.
data/wav48/p286/p286_111.wav,t's not a holiday time for football players.
data/wav48/p286/p286_112.wav,e was forced to quit.
data/wav48/p286/p286_113.wav,ut I know the course.
data/wav48/p286/p286_114.wav,r Docherty said the whole family was shocked.
data/wav48/p286/p286_115.wav,e should recognise that others have done a good job.
data/wav48/p286/p286_116.wav,n the end we made too many errors.
data/wav48/p286/p286_117.wav,ut his speech was delivered by a senior civil servant.
data/wav48/p286/p286_118.wav,e needed financial backing to get it off the ground.
data/wav48/p286/p286_119.wav,ur offer represents an attractive price for the business.
data/wav48/p286/p286_120.wav,he arrangement will avoid any conflicts of interest.
data/wav48/p286/p286_121.wav,t is an impressive record.
data/wav48/p286/p286_122.wav,'m pleased to get through the opening match.
data/wav48/p286/p286_123.wav, have learned from him.
data/wav48/p286/p286_124.wav, will never change our policy on paying appearance money.
data/wav48/p286/p286_125.wav,"he situation is not easy, but we will prevail."
data/wav48/p286/p286_126.wav,aybe this battle has been.
data/wav48/p286/p286_127.wav,"n addition, investor choice is reduced."
data/wav48/p286/p286_128.wav,t isn't a happy memory.
data/wav48/p286/p286_129.wav,he firm also has a construction division.
data/wav48/p286/p286_130.wav,arry Potter has lost his magic.
data/wav48/p286/p286_131.wav,"hen again, we could have."
data/wav48/p286/p286_132.wav,hey will remember this victory for a while.
data/wav48/p286/p286_133.wav,tructural changes were also required.
data/wav48/p286/p286_134.wav,t was a good game to watch.
data/wav48/p286/p286_135.wav,is job was not advertised.
data/wav48/p286/p286_136.wav,"owever, the problem is the timing."
data/wav48/p286/p286_137.wav,hey keep the atmosphere in mind.
data/wav48/p286/p286_138.wav,hich can happen any time.
data/wav48/p286/p286_139.wav,t is the latter which has prompted the warning.
data/wav48/p286/p286_140.wav,he abuse of elderly people was appalling.
data/wav48/p286/p286_141.wav,y life has changed a lot.
data/wav48/p286/p286_142.wav,e said to give a local injection.
data/wav48/p286/p286_143.wav,he manager's position was obviously included in that review.
data/wav48/p286/p286_144.wav,he first half was depressing.
data/wav48/p286/p286_145.wav,iger is not the norm.
data/wav48/p286/p286_146.wav,e will get his chances.
data/wav48/p286/p286_147.wav,hey could use a boost.
data/wav48/p286/p286_148.wav,hat happened in that game ?
data/wav48/p286/p286_149.wav,re you going to win ?
data/wav48/p286/p286_150.wav,as it the wife ?
